,video_id,channelTitle,course,video_type,episode_title,episode_num,episode_title_len,tag_count,publishedDate,publishedTime,days_published_for,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,with_Arizona
1194,Fi30zjQhtWY,CrashCourse, Big History ,regular course,Exploring the Universe ,2.0,23,19,2014-09-24,22:05:30,3194,1553774.0,22546.0,,2398.0,877.0,hd,true,False
1195,343ORgL3kIc,CrashCourse, Psychology ,regular course,Trauma and Addiction ,31.0,21,14,2014-09-22,20:46:58,3196,2915441.0,53208.0,,1503.0,651.0,hd,true,False
1196,_pFCpKtwCkI,CrashCourse,World History,regular course,Who Started World War I,210.0,23,30,2014-09-20,13:18:36,3198,4185397.0,46297.0,,5164.0,656.0,hd,true,False
1197,tq6be-CZJ3w,CrashCourse, Big History ,regular course,The Big Bang ,1.0,13,22,2014-09-17,21:00:01,3201,3172384.0,49652.0,,7019.0,865.0,hd,true,False
1198,bdGDZrBsRyI,CrashCourse,outtakes,outtakes,Outtakes #3  Psychology,,24,12,2014-09-15,14:59:08,3203,173258.0,3221.0,,210.0,302.0,hd,true,False
1199,Cd2ch4XV84s,CrashCourse,World History,regular course,How World War I Started,209.0,23,19,2014-09-13,00:07:49,3205,6198057.0,63826.0,,4942.0,550.0,hd,true,False
1200,ZwMlHkWKDwM,CrashCourse, Psychology ,regular course,Depressive and Bipolar Disorders ,30.0,33,16,2014-09-08,22:50:26,3210,4657534.0,76266.0,,3826.0,600.0,hd,true,False
1201,Sgae8SA-rcI,CrashCourse, World History ,regular course,Drought and Famine ,208.0,19,37,2014-09-05,20:25:11,3213,1296360.0,17880.0,,1967.0,630.0,hd,true,False
1202,aX7jnVXXG5o,CrashCourse, Psychology ,regular course,OCD and Anxiety Disorders ,29.0,26,18,2014-09-01,22:59:26,3217,5993555.0,116096.0,,6918.0,692.0,hd,true,False
1203,EM1IyIyr-Zc,CrashCourse,World History,regular course,Humans and Energy,207.0,17,32,2014-08-28,21:25:45,3221,1357240.0,17751.0,,2148.0,441.0,hd,true,False
1204,wuhJ-GkRRQc,CrashCourse, Psychology ,regular course,Psychological Disorders ,28.0,24,14,2014-08-25,18:28:39,3224,3539313.0,50360.0,,1423.0,609.0,hd,true,False
1205,YF8AAJSTJoM,CrashCourse, World History ,regular course,"Climate Change, Chaos, and The Little Ice Age ",206.0,46,37,2014-08-21,23:29:57,3228,2393597.0,27356.0,,2281.0,608.0,hd,true,False
1206,Qymp_VaFo9M,CrashCourse, Psychology ,regular course,Let's Talk About Sex ,27.0,21,0,2014-08-18,23:57:27,3231,7037445.0,93316.0,,4086.0,696.0,hd,true,False
1207,4KbSRXP0wik,CrashCourse, Psychology ,regular course,"Emotion, Stress, and Health ",26.0,28,9,2014-08-12,02:26:23,3237,2845263.0,36869.0,,1134.0,620.0,hd,true,False
1208,jdVLAG_ptQM,CrashCourse,World History,regular course,War and Civilization,205.0,20,33,2014-08-09,15:12:15,3240,1861950.0,24253.0,,2703.0,768.0,hd,true,False
1209,gAMbkJk6gnE,CrashCourse, Psychology ,regular course,Feeling All the Feels ,25.0,22,8,2014-08-05,05:18:40,3244,2020442.0,23470.0,,881.0,651.0,hd,true,False
1210,2NIgqS47m5k,CrashCourse,World History,regular course,War & Human Nature,204.0,18,29,2014-07-31,23:28:42,3249,2629328.0,35478.0,,3147.0,637.0,hd,true,False
1211,75g4d5sF3xI,CrashCourse, Psychology ,regular course,Brains vs. Bias ,24.0,16,12,2014-07-28,19:36:25,3252,1372455.0,17678.0,,898.0,664.0,hd,true,False
1212,1PLBmUVYYeg,CrashCourse,World History,regular course,Disease!,203.0,8,21,2014-07-25,01:22:22,3255,3280580.0,43086.0,,2991.0,697.0,hd,true,False
1213,9xTz3QjcloI,CrashCourse, Psychology ,regular course,Controversy of Intelligence ,23.0,28,16,2014-07-21,18:43:29,3259,2978062.0,38450.0,,1965.0,759.0,hd,true,False
1214,94BtOtGVqLw,CrashCourse,World History,regular course,Money & Debt,202.0,12,24,2014-07-18,00:19:46,3262,2401002.0,30529.0,,2494.0,844.0,hd,true,False
1215,sUrV6oZ3zsk,CrashCourse, Psychology ,regular course,Measuring Personality ,22.0,22,17,2014-07-15,00:12:14,3265,2885936.0,37349.0,,1442.0,668.0,hd,true,False
1216,wyzi9GNZFMU,CrashCourse,World History,regular course,Rethinking Civilization ,201.0,24,17,2014-07-11,17:42:24,3269,4431121.0,38997.0,,4155.0,822.0,hd,true,False
1217,mUELAiHbCxc,CrashCourse, Psychology ,regular course,Rorschach and Freudians ,21.0,24,11,2014-07-08,23:06:16,3272,2114974.0,26087.0,,921.0,744.0,hd,true,False
1218,qdnJ02Phmhs,CrashCourse,unknown,unknown,Hot Dog Contest 2014,,20,4,2014-07-04,22:21:25,3276,172890.0,4921.0,,832.0,366.0,hd,true,False
1219,xeUUqPY7748,CrashCourse,outtakes,outtakes, Psychology Outtakes #2,,24,0,2014-06-30,16:00:01,3280,141696.0,3071.0,,352.0,553.0,hd,true,False
1220,SKj4cr2C-3o,CrashCourse,Preview,preview,"World History, Year 2 ",,22,7,2014-06-27,18:00:00,3283,722988.0,16271.0,,2352.0,156.0,hd,true,False
1221,PzyXGUCngoU,CrashCourse, Psychology ,regular course,Adolescence ,20.0,12,11,2014-06-23,16:00:00,3287,2608740.0,32105.0,,973.0,615.0,hd,true,False
1222,KpS_AvbMs-k,CrashCourse,outtakes,outtakes, Literature Outtakes,,20,0,2014-06-19,19:27:51,3291,224685.0,5651.0,,402.0,260.0,hd,true,False
1223,YcQg1EshfIE,CrashCourse, Psychology ,regular course,Monkeys and Morality ,19.0,21,15,2014-06-17,00:51:40,3293,1729188.0,22119.0,,707.0,697.0,hd,true,False
1224,iJn0ZPd6mYo,CrashCourse,Big History,regular course,The Poetry of Sylvia Plath,216.0,26,13,2014-06-12,21:51:21,3298,1250300.0,32011.0,,1391.0,678.0,hd,true,False
1225,8nz2dtv--ok,CrashCourse, Psychology ,regular course,The Growth of Knowledge ,18.0,24,16,2014-06-09,23:39:22,3301,2561245.0,31546.0,,798.0,590.0,hd,true,False
1226,ir0URpI9nKQ,CrashCourse,Big History,regular course,Langston Hughes and the Harlem Renaissance,215.0,42,22,2014-06-05,22:51:01,3305,1238240.0,14785.0,,610.0,692.0,hd,true,False
1227,9hdSLiHaJz8,CrashCourse, Psychology ,regular course,The Power of Motivation ,17.0,24,18,2014-06-02,23:22:00,3308,2735062.0,35213.0,,1158.0,680.0,hd,true,False
1228,6lQyPgaakY4,CrashCourse,Big History,regular course,"Slavery, Ghosts, and Beloved",214.0,28,26,2014-05-29,20:51:27,3312,793067.0,14331.0,,577.0,699.0,hd,true,False
1229,s9shPouRWCs,CrashCourse, Psychology ,regular course,Language ,16.0,9,17,2014-05-26,16:13:50,3315,2117970.0,31685.0,,1145.0,602.0,hd,true,False
1230,HyKhIiGKq5M,CrashCourse,Big History,regular course,PTSD and Alien Abduction - Slaughterhouse-Five Part 2,213.0,53,17,2014-05-22,20:48:47,3319,753884.0,12610.0,,541.0,626.0,hd,true,False
1231,R-sVnmmw6WY,CrashCourse, Psychology ,regular course,Cognition - How Your Mind Can Amaze and Betray You ,15.0,51,11,2014-05-19,18:44:22,3322,2625475.0,32909.0,,1434.0,642.0,hd,true,False
1232,F6g7S2W27Kc,CrashCourse,Big History,regular course,"Aliens, Time Travel, and Dresden - Slaughterhouse-Five Part 1",212.0,61,25,2014-05-15,20:58:10,3326,1265937.0,19285.0,,834.0,634.0,hd,true,False
1233,HVWbrNls-Kw,CrashCourse, Psychology ,regular course,Remembering and Forgetting ,14.0,27,27,2014-05-12,20:33:35,3329,2400583.0,31256.0,,958.0,618.0,hd,true,False
1234,mDS32LEe1Ss,CrashCourse,Big History,regular course,"Race, Class, and Gender in To Kill a Mockingbird",211.0,48,29,2014-05-08,22:14:50,3333,1006965.0,17295.0,,944.0,697.0,hd,true,False
1235,bSycdIx-C48,CrashCourse, Psychology ,regular course,How We Make Memories ,13.0,21,18,2014-05-05,20:31:12,3336,3677404.0,44744.0,,1467.0,595.0,hd,true,False
1236,3xM8hvEE2dI,CrashCourse,Big History,regular course,"To Kill a Mockingbird, Part 1 ",210.0,30,16,2014-05-01,23:30:23,3340,1928528.0,29799.0,,1871.0,715.0,hd,true,False
1237,128Ts5r9NRE,CrashCourse, Psychology ,regular course,The Bobo Beatdown ,12.0,18,14,2014-04-28,22:16:36,3343,2754528.0,32367.0,,705.0,575.0,hd,true,False
1238,oyvDYZ6hJNA,CrashCourse,Big History,regular course,"Things Fall Apart, Part 2",209.0,25,22,2014-04-24,21:55:20,3347,839394.0,13138.0,,677.0,570.0,hd,true,False
1239,qG2SwE_6uVM,CrashCourse, Psychology ,regular course,How to Train a Brain ,11.0,21,21,2014-04-21,20:55:43,3350,3716503.0,40240.0,,1156.0,709.0,hd,true,False
1240,w1Kw94qjdQA,CrashCourse,Big History,regular course,If One Finger Brought Oil - Things Fall Apart Part 1,208.0,52,23,2014-04-17,21:07:01,3354,1354538.0,20179.0,,1010.0,619.0,hd,true,False
1241,SeEZKNmaVKw,CrashCourse,outtakes,outtakes, Psychology Outtakes #1,,24,0,2014-04-14,21:20:36,3357,148408.0,3109.0,,222.0,398.0,hd,true,False
1242,Z8tqY8fX0Ec,CrashCourse,Big History,regular course,"Reader, it's Jane Eyre ",207.0,23,21,2014-04-10,23:40:09,3361,1480785.0,30177.0,,1450.0,792.0,hd,true,False
1243,9PW1fwKjo-Y,CrashCourse, Psychology ,regular course,Altered States ,10.0,15,13,2014-04-07,22:53:59,3364,2484489.0,31378.0,,1428.0,679.0,hd,true,False
1244,hRDjmyEvmBI,CrashCourse,Big History,regular course,"Frankenstein, Part 2",206.0,20,11,2014-04-03,22:19:32,3368,1044819.0,17681.0,,1353.0,758.0,hd,true,False
1245,DVD2Wm4jxlI,CrashCourse,unknown,unknown,Crash Course Surveys,,20,0,2014-04-02,21:20:54,3369,107886.0,3755.0,,1095.0,72.0,hd,true,False
1246,rMHus-0wFSo,CrashCourse, Psychology ,regular course,"To Sleep, Perchance to Dream ",9.0,29,23,2014-03-31,21:52:50,3371,3209529.0,47083.0,,2177.0,641.0,hd,true,False
1247,SyyrwoCec1k,CrashCourse,Big History,regular course,Don't Reanimate Corpses! Frankenstein Part 1,205.0,44,17,2014-03-27,21:51:28,3375,1816149.0,28752.0,,1651.0,777.0,hd,true,False
1248,jReX7qKU2yc,CrashCourse, Psychology ,regular course,Consciousness ,8.0,14,15,2014-03-24,21:26:37,3378,2838045.0,37185.0,,1616.0,574.0,hd,true,False
1249,nDCohlKUufs,CrashCourse,Big History,regular course,"Ophelia, Gertrude, and Regicide - Hamlet Part 2",204.0,47,27,2014-03-20,21:13:32,3382,1267517.0,20390.0,,839.0,662.0,hd,true,False
1250,n46umYA_4dM,CrashCourse, Psychology ,regular course,Perceiving is Believing ,7.0,24,2,2014-03-17,21:50:35,3385,2810250.0,35028.0,,1174.0,600.0,hd,true,False
1251,My14mZa-eq8,CrashCourse,Big History,regular course,"Ghosts, Murder, and More Murder - Hamlet Part 1",203.0,47,27,2014-03-14,00:35:32,3388,2362714.0,30957.0,,1253.0,744.0,hd,true,False
1252,fxZWtc0mYpQ,CrashCourse, Psychology ,regular course,Homunculus ,6.0,11,13,2014-03-10,21:59:04,3392,2864751.0,41095.0,,2201.0,623.0,hd,true,False
1253,Cj7R36s4dbM,CrashCourse,Big History,regular course,"Fate, Family, and Oedipus Rex",202.0,29,13,2014-03-06,23:25:31,3396,2318604.0,34072.0,,1538.0,815.0,hd,true,False
1254,unWnZvXJH2o,CrashCourse, Psychology ,regular course,Sensation and Perception ,5.0,25,17,2014-03-03,17:20:30,3399,4500348.0,48915.0,,1810.0,646.0,hd,true,False
1255,MS4jk5kavy4,CrashCourse,Big History,regular course,"A Long and Difficult Journey, or  The Odyssey",201.0,45,23,2014-02-27,23:37:15,3403,3484221.0,50187.0,,3408.0,727.0,hd,true,False
1256,vHrmiy4W9C0,CrashCourse, Psychology ,regular course,Meet Your Master - Getting to Know Your Brain ,4.0,46,15,2014-02-24,23:27:59,3406,5592123.0,68072.0,,2021.0,754.0,hd,true,False
1257,uUNRIzEFjGI,CrashCourse,outtakes,outtakes, US History Outtakes #5,,23,7,2014-02-21,15:02:45,3409,202337.0,3804.0,,152.0,227.0,hd,true,False
1258,W4N-7AlzK7s,CrashCourse, Psychology ,regular course,The Chemical Mind ,3.0,18,11,2014-02-17,23:59:45,3413,5215677.0,75370.0,,3952.0,614.0,hd,true,False
1259,0lMlJOCNpFw,CrashCourse,Preview,preview,Crash Course Literature 2 ,,26,4,2014-02-13,22:02:21,3417,383550.0,7973.0,,1247.0,103.0,hd,true,False
1260,hFV71QPvX2I,CrashCourse, Psychology ,regular course,Psychological Research ,2.0,23,21,2014-02-11,00:33:06,3419,5839746.0,81685.0,,2458.0,651.0,hd,true,False
1261,lUfh2ebjLOg,CrashCourse, US History ,regular course,Obamanation ,47.0,12,25,2014-02-07,00:32:50,3423,3608568.0,44254.0,,7606.0,940.0,hd,true,False
1262,vo4pMVb0R6M,CrashCourse, Psychology ,regular course,Intro to Psychology ,1.0,20,11,2014-02-04,00:08:26,3426,13806412.0,235664.0,,7200.0,654.0,hd,true,False
1263,nlsnnhn3VWE,CrashCourse, US History ,regular course,"Terrorism, War, and Bush 43 ",46.0,28,25,2014-01-30,21:39:17,3431,3068063.0,33855.0,,4522.0,927.0,hd,true,False
1264,eal4-A89IWY,CrashCourse,Preview,preview,Crash Course Psychology ,,24,0,2014-01-27,23:19:57,3434,1349703.0,25526.0,,1911.0,153.0,hd,true,False
1265,-rboN6F2g-k,CrashCourse, US History ,regular course,"The Clinton Years, or the 1990s ",45.0,32,24,2014-01-24,00:25:25,3437,2507576.0,24686.0,,2201.0,938.0,hd,true,False
1266,icvR7FzzldM,CrashCourse,outtakes,outtakes, Chemistry Outtakes #4,,23,0,2014-01-20,21:29:50,3441,106999.0,2227.0,,155.0,515.0,hd,true,False
1267,L-K19rVDxoM,CrashCourse, US History ,regular course,George HW Bush and the End of the Cold War ,44.0,43,25,2014-01-17,00:02:40,3444,2894799.0,25309.0,,1716.0,833.0,hd,true,False
1268,aLuSi_6Ol8M,CrashCourse, Chemistry ,regular course,The Global Carbon Cycle ,46.0,24,13,2014-01-13,19:41:06,3448,1165221.0,12875.0,,947.0,634.0,hd,true,False
1269,2h4DkpFP_aw,CrashCourse, US History ,regular course,The Reagan Revolution ,43.0,22,22,2014-01-11,20:45:49,3450,3499741.0,44662.0,,5429.0,860.0,hd,true,False
1270,rHxxLYzJ8Sw,CrashCourse, Chemistry ,regular course,Polymers ,45.0,9,23,2014-01-06,17:14:31,3455,1633284.0,18386.0,,689.0,615.0,hd,true,False
1271,U7wavimfNFE,CrashCourse, Chemistry ,regular course,Nomenclature ,44.0,13,26,2013-12-30,21:17:37,3462,1589884.0,18361.0,,925.0,545.0,hd,true,False
1272,7qgkoHoiRC8,CrashCourse,outtakes,outtakes,US History Outtakes #4,,22,10,2013-12-27,17:00:01,3465,212951.0,4365.0,,338.0,252.0,hd,true,False
1273,hlXc_eEtBHA,CrashCourse, Chemistry ,regular course,Hydrocarbon Derivatives ,43.0,24,26,2013-12-23,18:49:20,3469,772028.0,9882.0,,522.0,518.0,hd,true,False
1274,pyN5LPHEQ_0,CrashCourse, US History ,regular course,"Ford, Carter, and the Economic Malaise ",42.0,39,25,2013-12-21,22:01:33,3471,1803408.0,16505.0,,890.0,803.0,hd,true,False
1275,kXFEex-dABU,CrashCourse, Chemistry ,regular course,Aromatics & Cyclic Compounds ,42.0,29,21,2013-12-16,23:21:29,3476,854914.0,10997.0,,417.0,590.0,hd,true,False
1276,OCrxD19DHA8,CrashCourse, US History ,regular course,The Rise of Conservatism ,41.0,25,28,2013-12-13,23:48:39,3479,3590020.0,41109.0,,5641.0,891.0,hd,true,False
1277,CEH3O6l1pbw,CrashCourse, Chemistry ,regular course,Alkenes & Alkynes ,41.0,18,23,2013-12-09,18:53:33,3483,1225712.0,14823.0,,597.0,576.0,hd,true,False
1278,lkXFb1sMa38,CrashCourse, US History ,regular course,The 1960s in America ,40.0,21,38,2013-12-06,18:20:09,3486,4292936.0,37848.0,,2547.0,915.0,hd,true,False
1279,7aXoo-_7Pco,CrashCourse,outtakes,outtakes, Chemistry Outtakes #3,,23,12,2013-12-02,16:48:46,3490,152939.0,2355.0,,203.0,404.0,hd,true,False
1280,UloIw7dhnlQ,CrashCourse, Chemistry ,regular course,Hydrocarbon Power! ,40.0,19,18,2013-11-26,00:09:10,3496,2090043.0,29598.0,,1164.0,692.0,hd,true,False
1281,S64zRnnn4Po,CrashCourse, US History ,regular course,Civil Rights and the 1950s ,39.0,27,25,2013-11-22,00:50:55,3500,4121453.0,36401.0,,1892.0,718.0,hd,true,False
1282,FU6y1XIADdg,CrashCourse, Chemistry ,regular course,Nuclear Chemistry Part 2 - Fusion and Fission ,39.0,46,21,2013-11-19,21:40:36,3503,1119167.0,13645.0,,950.0,678.0,hd,true,False
1283,Y2IcmLkuhG0,CrashCourse, US History ,regular course,The Cold War in Asia ,38.0,21,25,2013-11-15,22:29:23,3507,3909649.0,41720.0,,4034.0,822.0,hd,true,False
1284,KWAsz59F8gA,CrashCourse, Chemistry ,regular course,Nuclear Chemistry ,38.0,18,25,2013-11-11,18:29:47,3511,1841079.0,18976.0,,1103.0,598.0,hd,true,False
1285,9C72ISMF_D0,CrashCourse, US History ,regular course,The Cold War ,37.0,13,18,2013-11-08,18:54:58,3514,4636983.0,45041.0,,2599.0,814.0,hd,true,False
1286,thnDxFdkzZs,CrashCourse, Chemistry ,regular course,The History of Atomic Chemistry ,37.0,32,22,2013-11-04,22:02:44,3518,2474326.0,26342.0,,1039.0,582.0,hd,true,False
1287,HofnGQwPgqs,CrashCourse, US History ,regular course,World War II Part 2 - The Homefront ,36.0,36,17,2013-11-01,19:54:53,3521,2596568.0,24050.0,,1451.0,863.0,hd,true,False
1288,IV4IUsholjg,CrashCourse, Chemistry ,regular course,Electrochemistry ,36.0,17,18,2013-10-29,19:10:04,3524,2068924.0,23348.0,,888.0,544.0,hd,true,False
1289,Objoad6rG6U,CrashCourse, US History ,regular course,World War II Part 1 ,35.0,20,37,2013-10-25,18:52:22,3528,4192872.0,38918.0,,3931.0,807.0,hd,true,False
1290,kdy3RsZk7As,CrashCourse, Chemistry ,regular course,Silicon - The Internet's Favorite Element ,35.0,42,17,2013-10-22,01:39:25,3531,357955.0,5809.0,,482.0,567.0,hd,true,False
1291,6bMq9Ek6jnA,CrashCourse, US History ,regular course,The New Deal ,34.0,13,31,2013-10-18,19:59:35,3535,4170794.0,39231.0,,3601.0,897.0,hd,true,False
1292,b_SXwfHQ774,CrashCourse, Chemistry ,regular course,Network Solids and Carbon ,34.0,26,13,2013-10-14,23:40:47,3539,317661.0,4202.0,,298.0,499.0,hd,true,False
1293,GCQfMWAikyU,CrashCourse, US History ,regular course,The Great Depression ,33.0,21,13,2013-10-10,23:46:11,3543,6389975.0,64526.0,,5327.0,867.0,hd,true,False
1294,bzr-byiSXlA,CrashCourse, Chemistry ,regular course,Doing Solids ,33.0,13,15,2013-10-07,16:12:34,3546,809432.0,7722.0,,596.0,558.0,hd,true,False
1295,VfOR1XCMf7A,CrashCourse, US History ,regular course,The Roaring 20's ,32.0,17,19,2013-10-04,21:55:18,3549,4877536.0,46519.0,,3420.0,792.0,hd,true,False
1296,OnfJ0pUgPws,CrashCourse,outtakes,outtakes, Chemistry Outtakes #2,,23,7,2013-09-30,16:23:14,3553,163075.0,3246.0,,352.0,509.0,hd,false,False
1297,HGEMscZE5dY,CrashCourse, US History ,regular course,Women's Suffrage ,31.0,17,26,2013-09-27,00:06:45,3556,2654067.0,26818.0,,3475.0,811.0,hd,true,False
1298,7qOFtL3VEBc,CrashCourse, Chemistry ,regular course,Kinetics Chemistry's Demolition Derby - ,32.0,40,15,2013-09-24,20:51:22,3559,907538.0,10310.0,,541.0,597.0,hd,true,False
1299,y59wErqg4Xg,CrashCourse, US History ,regular course,America in World War I ,30.0,23,28,2013-09-20,00:29:35,3563,4119206.0,34688.0,,2930.0,820.0,hd,true,False
1300,8Fdt5WnYn1k,CrashCourse, Chemistry ,regular course,"Buffers, the Acid Rain Slayer ",31.0,30,26,2013-09-16,16:51:05,3567,1104818.0,13060.0,,684.0,701.0,hd,true,False
1301,F7flSW1PGsA,CrashCourse, US History ,regular course,Progressive Presidents ,29.0,23,31,2013-09-12,23:37:12,3571,2644804.0,21800.0,,2470.0,907.0,hd,true,False
1302,LS67vS10O5Y,CrashCourse, Chemistry ,regular course,pH and pOH ,30.0,11,24,2013-09-09,23:36:34,3574,1999778.0,22003.0,,1124.0,683.0,hd,true,False
1303,QfsfoFqsFk4,CrashCourse, US History ,regular course,American Imperialism ,28.0,21,30,2013-09-05,23:26:08,3578,3924180.0,35149.0,,3966.0,844.0,hd,true,False
1304,DP-vWN1yXrY,CrashCourse, Chemistry ,regular course,Equilibrium Equations ,29.0,22,17,2013-09-03,17:51:49,3580,1198030.0,13396.0,,592.0,569.0,hd,true,False
1305,i0Q4zPR4G7M,CrashCourse, US History ,regular course,The Progressive Era ,27.0,20,20,2013-08-29,23:27:30,3585,3687064.0,32312.0,,2651.0,901.0,hd,true,False
1306,g5wNg_dKsYY,CrashCourse, Chemistry ,regular course,Equilibrium ,28.0,12,14,2013-08-27,00:34:34,3587,2233656.0,27548.0,,1065.0,656.0,hd,true,False
1307,Spgdy3HkcSs,CrashCourse, US History ,regular course,Gilded Age Politics ,26.0,20,31,2013-08-23,13:00:36,3591,3313916.0,25799.0,,1581.0,831.0,hd,true,False
1308,9h2f1Bjr0p4,CrashCourse, Chemistry ,regular course,Solutions ,27.0,10,21,2013-08-19,21:16:00,3595,1301622.0,13170.0,,545.0,500.0,hd,true,False
1309,RRhjqqe750A,CrashCourse, US History ,regular course,"Growth, Cities, and Immigration ",25.0,32,29,2013-08-15,22:06:55,3599,3109025.0,24218.0,,1724.0,765.0,hd,true,False
1310,BqQJPCdmIp8,CrashCourse, Chemistry ,regular course,Liquids ,26.0,8,21,2013-08-13,19:46:12,3601,719675.0,8254.0,,1013.0,664.0,hd,true,False
1311,Q16OZkgSXfM,CrashCourse, US History ,regular course,Westward Expansion ,24.0,19,30,2013-08-09,00:22:01,3605,3827289.0,30951.0,,2387.0,764.0,hd,true,False
1312,cPDptc0wUYI,CrashCourse, Chemistry ,regular course,Orbitals ,25.0,9,26,2013-08-05,21:37:10,3609,2980375.0,42168.0,,1879.0,652.0,hd,true,False
1313,IIiZbXZktYk,CrashCourse,outtakes,outtakes, US History Outtakes #2,,23,1,2013-08-01,18:30:08,3613,249534.0,5591.0,,693.0,287.0,hd,true,False
1314,a8LF7JEb0IA,CrashCourse, Chemistry ,regular course,Bonding Models and Lewis Structures ,24.0,36,27,2013-07-30,21:01:14,3615,2172597.0,24787.0,,1039.0,698.0,hd,true,False
1315,r6tRp-zRUJs,CrashCourse, US History ,regular course,The Industrial Economy ,23.0,23,39,2013-07-25,23:21:19,3620,3285839.0,25992.0,,2381.0,752.0,hd,true,False
1316,PVL24HAesnc,CrashCourse, Chemistry ,regular course,Polar & Non-Polar Molecules ,23.0,28,16,2013-07-23,02:59:44,3622,3872346.0,41904.0,,1888.0,646.0,hd,true,False
1317,nowsS7pMApI,CrashCourse, US History ,regular course,Reconstruction and 1876 ,22.0,24,22,2013-07-18,23:52:33,3627,4988994.0,44985.0,,2973.0,780.0,hd,true,False
1318,QXT4OVM4vXI,CrashCourse, Chemistry ,regular course,Atomic Hook-Ups - Types of Chemical Bonds ,22.0,42,29,2013-07-16,23:36:50,3629,3102251.0,36438.0,,1518.0,586.0,hd,true,False
1319,GzTrKccmj_I,CrashCourse, US History ,regular course,The Civil War Part 2 ,21.0,21,36,2013-07-11,22:53:06,3634,2909605.0,26503.0,,2593.0,654.0,hd,true,False
1320,VRWRmIEHr3A,CrashCourse, Chemistry ,regular course,Lab Techniques & Safety ,21.0,24,43,2013-07-08,19:37:28,3637,2175801.0,22497.0,,1279.0,543.0,hd,true,False
1321,iIoYdC1Gkq8,CrashCourse,unknown,unknown,History of the 4th of July: Crash Course US History Special,,59,14,2013-07-04,13:08:49,3641,1401593.0,14869.0,,2035.0,328.0,hd,true,False
1322,ZsY4WcQOrfk,CrashCourse, Chemistry ,regular course,Entropy Embrace the Chaos! ,20.0,27,33,2013-07-02,01:25:28,3643,1778906.0,25267.0,,1625.0,821.0,hd,true,False
1323,rY9zHNOjGrs,CrashCourse, US History ,regular course,"The Civil War, Part I ",20.0,22,36,2013-06-28,17:46:44,3647,5155391.0,45044.0,,4881.0,721.0,hd,true,False
1324,JuWtBR-rDQk,CrashCourse, Chemistry ,regular course,Calorimetry ,19.0,12,24,2013-06-25,04:14:57,3650,1377296.0,13677.0,,732.0,717.0,hd,true,False
1325,25HHVDOaGeE,CrashCourse, US History ,regular course,Battles of the Civil War ,19.0,25,37,2013-06-20,21:25:17,3655,1976816.0,18405.0,,,445.0,hd,true,False
1326,SV7U4yAXL5I,CrashCourse, Chemistry ,regular course,Enthalpy ,18.0,9,30,2013-06-18,00:48:08,3657,2537006.0,29211.0,,1338.0,684.0,hd,true,False
1327,roNmeOOJCDY,CrashCourse, US History ,regular course,The Election of 1860 & the Road to Disunion ,18.0,44,25,2013-06-13,23:59:03,3662,3412374.0,30261.0,,2998.0,856.0,hd,true,False
1328,GqtUWyDR1fg,CrashCourse, Chemistry ,regular course,Energy & Chemistry ,17.0,19,33,2013-06-11,01:28:01,3664,1456411.0,15036.0,,1321.0,566.0,hd,true,False
1329,tkdF8pOFUfI,CrashCourse, US History ,regular course,War & Expansion ,17.0,16,33,2013-06-06,22:32:59,3669,3305716.0,26169.0,,2591.0,767.0,hd,true,False
1330,TLRZAFU_9Kg,CrashCourse, Chemistry ,regular course,"Passing Gases Effusion, Diffusion, and the Velocity of a Gas - ",16.0,63,27,2013-06-04,00:57:03,3671,608839.0,6979.0,,500.0,686.0,hd,true,False
1331,1yyRPI7Mu3M,CrashCourse,outtakes,outtakes, Outtakes,,9,9,2013-05-30,18:31:35,3676,669658.0,11112.0,,1066.0,289.0,hd,true,False
1332,JbqtqCunYzA,CrashCourse, Chemistry ,regular course,Partial Pressures & Vapor Pressure ,15.0,35,30,2013-05-29,01:17:21,3677,1116825.0,12478.0,,734.0,715.0,hd,true,False
1333,fM1czS_VYDI,CrashCourse, US History ,regular course,Women in the 19th Century ,16.0,26,21,2013-05-24,00:44:54,3682,2703064.0,25048.0,,3966.0,791.0,hd,true,False
1334,GIPrsWuSkQc,CrashCourse, Chemistry ,regular course,Real Gases ,14.0,11,19,2013-05-20,23:51:32,3686,865150.0,11661.0,,756.0,695.0,hd,true,False
1335,t62fUZJvjOs,CrashCourse, US History ,regular course,19th Century Reforms ,15.0,21,35,2013-05-15,00:46:47,3691,2744629.0,21393.0,,2327.0,887.0,hd,true,False
1336,8SRAkXMu3d0,CrashCourse, Chemistry ,regular course,Ideal Gas Problems ,13.0,19,22,2013-05-14,01:51:51,3692,1049516.0,12611.0,,963.0,705.0,hd,true,False
1337,beN4qE-e5O8,CrashCourse, US History ,regular course,Age of Jackson ,14.0,15,23,2013-05-09,23:18:58,3697,4091152.0,33469.0,,3418.0,905.0,hd,true,False
1338,BxUS1K7xu30,CrashCourse, Chemistry ,regular course,The Ideal Gas Law ,12.0,18,31,2013-05-07,17:05:05,3699,2669937.0,32604.0,,1435.0,543.0,hd,true,False
1339,Ajn9g5Gsv98,CrashCourse, US History ,regular course,Slavery - ,13.0,10,18,2013-05-02,23:34:19,3704,4850605.0,56123.0,,,865.0,hd,true,False
